_time,_value,_measurement,_field
2022-07-26 20:00:18.240,71.55,mqtt_consumer,Microwave
2022-07-26 21:00:18.240,10.6,mqtt_consumer,Microwave
2022-07-26 22:00:18.240,26.35,mqtt_consumer,Microwave
2022-07-26 23:00:18.240,46.24,mqtt_consumer,Microwave
2022-07-27 00:00:18.240,85.94,mqtt_consumer,Microwave
2022-07-27 01:00:18.240,82.93,mqtt_consumer,Microwave
2022-07-27 02:00:18.240,89.38,mqtt_consumer,Microwave
2022-07-27 03:00:18.240,13.05,mqtt_consumer,Microwave
2022-07-27 04:00:18.240,73.28,mqtt_consumer,Microwave
2022-07-27 05:00:18.240,71.18,mqtt_consumer,Microwave
2022-07-27 06:00:18.240,99.89,mqtt_consumer,Microwave
2022-07-27 07:00:18.240,12.03,mqtt_consumer,Microwave
2022-07-27 08:00:18.240,84.54,mqtt_consumer,Microwave
2022-07-27 09:00:18.240,33.69,mqtt_consumer,Microwave
2022-07-27 10:00:18.240,32.49,mqtt_consumer,Microwave
2022-07-27 11:00:18.240,78.7,mqtt_consumer,Microwave
2022-07-27 12:00:18.240,64.48,mqtt_consumer,Microwave
2022-07-27 13:00:18.240,89.79,mqtt_consumer,Microwave
2022-07-27 14:00:18.240,87.47,mqtt_consumer,Microwave
2022-07-27 15:00:18.240,63.46,mqtt_consumer,Microwave
2022-07-27 16:00:18.240,86.24,mqtt_consumer,Microwave
2022-07-27 17:00:18.240,23.77,mqtt_consumer,Microwave
2022-07-27 18:00:18.240,73.21,mqtt_consumer,Microwave
2022-07-27 19:00:18.240,70.43,mqtt_consumer,Microwave
2022-07-27 20:00:18.240,55.29,mqtt_consumer,Microwave
2022-07-27 21:00:18.240,17.48,mqtt_consumer,Microwave
2022-07-27 22:00:18.240,13.29,mqtt_consumer,Microwave
2022-07-27 23:00:18.240,52.02,mqtt_consumer,Microwave
2022-07-28 00:00:18.240,94.73,mqtt_consumer,Microwave
2022-07-28 01:00:18.240,75.65,mqtt_consumer,Microwave
2022-07-28 02:00:18.240,22.04,mqtt_consumer,Microwave
2022-07-28 03:00:18.240,31.65,mqtt_consumer,Microwave
2022-07-28 04:00:18.240,11.07,mqtt_consumer,Microwave
2022-07-28 05:00:18.240,41.58,mqtt_consumer,Microwave
2022-07-28 06:00:18.240,89.57,mqtt_consumer,Microwave
2022-07-28 07:00:18.240,75.7,mqtt_consumer,Microwave
2022-07-28 08:00:18.240,20.47,mqtt_consumer,Microwave
2022-07-28 09:00:18.240,24.85,mqtt_consumer,Microwave
2022-07-28 10:00:18.240,4.51,mqtt_consumer,Microwave
2022-07-28 11:00:18.240,7.36,mqtt_consumer,Microwave
2022-07-28 12:00:18.240,32.12,mqtt_consumer,Microwave
2022-07-28 13:00:18.240,62.89,mqtt_consumer,Microwave
2022-07-28 14:00:18.240,42,mqtt_consumer,Microwave
2022-07-28 15:00:18.240,28.26,mqtt_consumer,Microwave
2022-07-28 16:00:18.240,50.71,mqtt_consumer,Microwave
2022-07-28 17:00:18.240,29.12,mqtt_consumer,Microwave
2022-07-28 18:00:18.240,94.06,mqtt_consumer,Microwave
2022-07-28 19:00:18.240,83.89,mqtt_consumer,Microwave
2022-07-28 20:00:18.240,27.18,mqtt_consumer,Microwave
2022-07-28 21:00:18.240,2.58,mqtt_consumer,Microwave
2022-07-28 22:00:18.240,85.13,mqtt_consumer,Microwave
2022-07-28 23:00:18.240,71.51,mqtt_consumer,Microwave
2022-07-29 00:00:18.240,13.72,mqtt_consumer,Microwave
2022-07-29 01:00:18.240,59.2,mqtt_consumer,Microwave
2022-07-29 02:00:18.240,42.63,mqtt_consumer,Microwave
2022-07-29 03:00:18.240,90.35,mqtt_consumer,Microwave
2022-07-29 04:00:18.240,66.51,mqtt_consumer,Microwave
2022-07-29 05:00:18.240,71.61,mqtt_consumer,Microwave
2022-07-29 06:00:18.240,83.35,mqtt_consumer,Microwave
2022-07-29 07:00:18.240,63.69,mqtt_consumer,Microwave
2022-07-29 08:00:18.240,52.88,mqtt_consumer,Microwave
2022-07-29 09:00:18.240,57.17,mqtt_consumer,Microwave
2022-07-29 10:00:18.240,40.45,mqtt_consumer,Microwave
2022-07-29 11:00:18.240,21.55,mqtt_consumer,Microwave
2022-07-29 12:00:18.240,83.64,mqtt_consumer,Microwave
2022-07-29 13:00:18.240,87.86,mqtt_consumer,Microwave
2022-07-29 14:00:18.240,76.26,mqtt_consumer,Microwave
2022-07-29 15:00:18.240,86.42,mqtt_consumer,Microwave
2022-07-29 16:00:18.240,29.64,mqtt_consumer,Microwave
2022-07-29 17:00:18.240,17.89,mqtt_consumer,Microwave
2022-07-29 18:00:18.240,54.9,mqtt_consumer,Microwave
2022-07-29 19:00:18.240,42.75,mqtt_consumer,Microwave
2022-07-29 20:00:18.240,19.32,mqtt_consumer,Microwave
2022-07-29 21:00:18.240,87.38,mqtt_consumer,Microwave
2022-07-29 22:00:18.240,99.56,mqtt_consumer,Microwave
2022-07-29 23:00:18.240,74.49,mqtt_consumer,Microwave
2022-07-30 00:00:18.240,26.53,mqtt_consumer,Microwave
2022-07-30 01:00:18.240,38.74,mqtt_consumer,Microwave
2022-07-30 02:00:18.240,26.37,mqtt_consumer,Microwave
2022-07-30 03:00:18.240,13.89,mqtt_consumer,Microwave
2022-07-30 04:00:18.240,80.61,mqtt_consumer,Microwave
2022-07-30 05:00:18.240,41.5,mqtt_consumer,Microwave
2022-07-30 06:00:18.240,75.46,mqtt_consumer,Microwave
2022-07-30 07:00:18.240,19.93,mqtt_consumer,Microwave
2022-07-30 08:00:18.240,89.2,mqtt_consumer,Microwave
2022-07-30 09:00:18.240,83.46,mqtt_consumer,Microwave
2022-07-30 10:00:18.240,6.67,mqtt_consumer,Microwave
2022-07-30 11:00:18.240,90.79,mqtt_consumer,Microwave
2022-07-30 12:00:18.240,37.33,mqtt_consumer,Microwave
2022-07-30 13:00:18.240,94.75,mqtt_consumer,Microwave
2022-07-30 14:00:18.240,33.61,mqtt_consumer,Microwave
2022-07-30 15:00:18.240,64.35,mqtt_consumer,Microwave
2022-07-30 16:00:18.240,42.16,mqtt_consumer,Microwave
2022-07-30 17:00:18.240,85.96,mqtt_consumer,Microwave
2022-07-30 18:00:18.240,58.2,mqtt_consumer,Microwave
2022-07-30 19:00:18.240,10.79,mqtt_consumer,Microwave
2022-07-30 20:00:18.240,10.96,mqtt_consumer,Microwave
2022-07-30 21:00:18.240,70.83,mqtt_consumer,Microwave
2022-07-30 22:00:18.240,82.49,mqtt_consumer,Microwave
2022-07-30 23:00:18.240,14.11,mqtt_consumer,Microwave
2022-07-31 00:00:18.240,2.5,mqtt_consumer,Microwave
2022-07-31 01:00:18.240,37.41,mqtt_consumer,Microwave
2022-07-31 02:00:18.240,99.15,mqtt_consumer,Microwave
2022-07-31 03:00:18.240,71.76,mqtt_consumer,Microwave
2022-07-31 04:00:18.240,27.09,mqtt_consumer,Microwave
2022-07-31 05:00:18.240,7.65,mqtt_consumer,Microwave
2022-07-31 06:00:18.240,71.33,mqtt_consumer,Microwave
2022-07-31 07:00:18.240,79.68,mqtt_consumer,Microwave
2022-07-31 08:00:18.240,50.55,mqtt_consumer,Microwave
2022-07-31 09:00:18.240,43.36,mqtt_consumer,Microwave
2022-07-31 10:00:18.240,6.89,mqtt_consumer,Microwave
2022-07-31 11:00:18.240,0.61,mqtt_consumer,Microwave
2022-07-31 12:00:18.240,41.48,mqtt_consumer,Microwave
2022-07-31 13:00:18.240,75.18,mqtt_consumer,Microwave
2022-07-31 14:00:18.240,48.85,mqtt_consumer,Microwave
2022-07-31 15:00:18.240,42.34,mqtt_consumer,Microwave
2022-07-31 16:00:18.240,78.67,mqtt_consumer,Microwave
2022-07-31 17:00:18.240,3.29,mqtt_consumer,Microwave
2022-07-31 18:00:18.240,39.41,mqtt_consumer,Microwave
2022-07-31 19:00:18.240,3.52,mqtt_consumer,Microwave
2022-07-31 20:00:18.240,79.74,mqtt_consumer,Microwave
2022-07-31 21:00:18.240,21.92,mqtt_consumer,Microwave
2022-07-31 22:00:18.240,29.89,mqtt_consumer,Microwave
2022-07-31 23:00:18.240,17.34,mqtt_consumer,Microwave
2022-08-01 00:00:18.240,48.8,mqtt_consumer,Microwave
2022-08-01 01:00:18.240,96.3,mqtt_consumer,Microwave
2022-08-01 02:00:18.240,85.73,mqtt_consumer,Microwave
2022-08-01 03:00:18.240,53.14,mqtt_consumer,Microwave
2022-08-01 04:00:18.240,50.05,mqtt_consumer,Microwave
2022-08-01 05:00:18.240,11.36,mqtt_consumer,Microwave
2022-08-01 06:00:18.240,4.81,mqtt_consumer,Microwave
2022-08-01 07:00:18.240,1.4,mqtt_consumer,Microwave
2022-08-01 08:00:18.240,65.45,mqtt_consumer,Microwave
2022-08-01 09:00:18.240,69.24,mqtt_consumer,Microwave
2022-08-01 10:00:18.240,40.95,mqtt_consumer,Microwave
2022-08-01 11:00:18.240,12.51,mqtt_consumer,Microwave
2022-08-01 12:00:18.240,27.59,mqtt_consumer,Microwave
2022-08-01 13:00:18.240,39.36,mqtt_consumer,Microwave
2022-08-01 14:00:18.240,49.98,mqtt_consumer,Microwave
2022-08-01 15:00:18.240,76.2,mqtt_consumer,Microwave
2022-08-01 16:00:18.240,90.5,mqtt_consumer,Microwave
2022-08-01 17:00:18.240,13.72,mqtt_consumer,Microwave
2022-08-01 18:00:18.240,33.79,mqtt_consumer,Microwave
2022-08-01 19:00:18.240,92.28,mqtt_consumer,Microwave
2022-08-01 20:00:18.240,34.62,mqtt_consumer,Microwave
2022-08-01 21:00:18.240,25.56,mqtt_consumer,Microwave
2022-08-01 22:00:18.240,13.29,mqtt_consumer,Microwave
2022-08-01 23:00:18.240,66.48,mqtt_consumer,Microwave
2022-08-02 00:00:18.240,11.07,mqtt_consumer,Microwave
2022-08-02 01:00:18.240,58.61,mqtt_consumer,Microwave
2022-08-02 02:00:18.240,52.54,mqtt_consumer,Microwave
2022-08-02 03:00:18.240,53.8,mqtt_consumer,Microwave
2022-08-02 04:00:18.240,6.98,mqtt_consumer,Microwave
2022-08-02 05:00:18.240,24.31,mqtt_consumer,Microwave
2022-07-12 10:00:18.240,38.22,mqtt_consumer,Oven
2022-07-12 11:00:18.240,32.53,mqtt_consumer,Oven
2022-07-12 12:00:18.240,64.44,mqtt_consumer,Oven
2022-07-12 13:00:18.240,79.9,mqtt_consumer,Oven
2022-07-12 14:00:18.240,50.32,mqtt_consumer,Oven
2022-07-12 15:00:18.240,98.02,mqtt_consumer,Oven
2022-07-12 16:00:18.240,56.93,mqtt_consumer,Oven
2022-07-12 17:00:18.240,83.46,mqtt_consumer,Oven
2022-07-12 18:00:18.240,7.49,mqtt_consumer,Oven
2022-07-12 19:00:18.240,3.05,mqtt_consumer,Oven
2022-07-12 20:00:18.240,65.3,mqtt_consumer,Oven
2022-07-12 21:00:18.240,94.65,mqtt_consumer,Oven
2022-07-12 22:00:18.240,35.7,mqtt_consumer,Oven
2022-07-12 23:00:18.240,85.6,mqtt_consumer,Oven
2022-07-13 00:00:18.240,81.62,mqtt_consumer,Oven
2022-07-13 01:00:18.240,71.04,mqtt_consumer,Oven
2022-07-13 02:00:18.240,59.77,mqtt_consumer,Oven
2022-07-13 03:00:18.240,88.32,mqtt_consumer,Oven
2022-07-13 04:00:18.240,8.39,mqtt_consumer,Oven
2022-07-13 05:00:18.240,68.41,mqtt_consumer,Oven
2022-07-13 06:00:18.240,79.04,mqtt_consumer,Oven
2022-07-13 07:00:18.240,99.63,mqtt_consumer,Oven
2022-07-13 08:00:18.240,31.76,mqtt_consumer,Oven
2022-07-13 09:00:18.240,24.83,mqtt_consumer,Oven
2022-07-13 10:00:18.240,24.35,mqtt_consumer,Oven
2022-07-13 11:00:18.240,12.65,mqtt_consumer,Oven
2022-07-13 12:00:18.240,11.49,mqtt_consumer,Oven
2022-07-13 13:00:18.240,69.61,mqtt_consumer,Oven
2022-07-13 14:00:18.240,17.06,mqtt_consumer,Oven
2022-07-13 15:00:18.240,77.93,mqtt_consumer,Oven
2022-07-13 16:00:18.240,3.51,mqtt_consumer,Oven
2022-07-13 17:00:18.240,36.12,mqtt_consumer,Oven
2022-07-13 18:00:18.240,59.72,mqtt_consumer,Oven
2022-07-13 19:00:18.240,78.09,mqtt_consumer,Oven
2022-07-13 20:00:18.240,96.47,mqtt_consumer,Oven
2022-07-13 21:00:18.240,63.4,mqtt_consumer,Oven
2022-07-13 22:00:18.240,53.18,mqtt_consumer,Oven
2022-07-13 23:00:18.240,48.07,mqtt_consumer,Oven
2022-07-14 00:00:18.240,55.93,mqtt_consumer,Oven
2022-07-14 01:00:18.240,69.17,mqtt_consumer,Oven
2022-07-14 02:00:18.240,7.91,mqtt_consumer,Oven
2022-07-14 03:00:18.240,59.34,mqtt_consumer,Oven
2022-07-14 04:00:18.240,89.31,mqtt_consumer,Oven
2022-07-14 05:00:18.240,25.86,mqtt_consumer,Oven
2022-07-14 06:00:18.240,76.14,mqtt_consumer,Oven
2022-07-14 07:00:18.240,55.2,mqtt_consumer,Oven
2022-07-14 08:00:18.240,59.81,mqtt_consumer,Oven
2022-07-14 09:00:18.240,95.9,mqtt_consumer,Oven
2022-07-14 10:00:18.240,97.43,mqtt_consumer,Oven
2022-07-14 11:00:18.240,0.77,mqtt_consumer,Oven
2022-07-14 12:00:18.240,83.3,mqtt_consumer,Oven
2022-07-14 13:00:18.240,26.9,mqtt_consumer,Oven
2022-07-14 14:00:18.240,30.82,mqtt_consumer,Oven
2022-07-14 15:00:18.240,41.08,mqtt_consumer,Oven
2022-07-14 16:00:18.240,36.44,mqtt_consumer,Oven
2022-07-14 17:00:18.240,2.75,mqtt_consumer,Oven
2022-07-14 18:00:18.240,85.54,mqtt_consumer,Oven
2022-07-14 19:00:18.240,12.66,mqtt_consumer,Oven
2022-07-14 20:00:18.240,72.19,mqtt_consumer,Oven
2022-07-14 21:00:18.240,97.73,mqtt_consumer,Oven
2022-07-14 22:00:18.240,69.55,mqtt_consumer,Oven
2022-07-14 23:00:18.240,33.07,mqtt_consumer,Oven
2022-07-15 00:00:18.240,29.11,mqtt_consumer,Oven
2022-07-15 01:00:18.240,48.89,mqtt_consumer,Oven
2022-07-15 02:00:18.240,91.7,mqtt_consumer,Oven
2022-07-15 03:00:18.240,94.06,mqtt_consumer,Oven
2022-07-15 04:00:18.240,79.75,mqtt_consumer,Oven
2022-07-15 05:00:18.240,25.65,mqtt_consumer,Oven
2022-07-15 06:00:18.240,62.64,mqtt_consumer,Oven
2022-07-15 07:00:18.240,46.83,mqtt_consumer,Oven
2022-07-15 08:00:18.240,21.24,mqtt_consumer,Oven
2022-07-15 09:00:18.240,75.06,mqtt_consumer,Oven
2022-07-15 10:00:18.240,58.33,mqtt_consumer,Oven
2022-07-15 11:00:18.240,85.81,mqtt_consumer,Oven
2022-07-15 12:00:18.240,85.62,mqtt_consumer,Oven
2022-07-15 13:00:18.240,1.08,mqtt_consumer,Oven
2022-07-15 14:00:18.240,87.78,mqtt_consumer,Oven
2022-07-15 15:00:18.240,19.75,mqtt_consumer,Oven
2022-07-15 16:00:18.240,82.33,mqtt_consumer,Oven
2022-07-15 17:00:18.240,7.32,mqtt_consumer,Oven
2022-07-15 18:00:18.240,18.51,mqtt_consumer,Oven
2022-07-15 19:00:18.240,30.73,mqtt_consumer,Oven
2022-07-15 20:00:18.240,18.98,mqtt_consumer,Oven
2022-07-15 21:00:18.240,79.72,mqtt_consumer,Oven
2022-07-15 22:00:18.240,70.63,mqtt_consumer,Oven
2022-07-15 23:00:18.240,14.29,mqtt_consumer,Oven
2022-07-16 00:00:18.240,70.79,mqtt_consumer,Oven
2022-07-16 01:00:18.240,32.64,mqtt_consumer,Oven
2022-07-16 02:00:18.240,76.95,mqtt_consumer,Oven
2022-07-16 03:00:18.240,27.01,mqtt_consumer,Oven
2022-07-16 04:00:18.240,87.03,mqtt_consumer,Oven
2022-07-16 05:00:18.240,19.12,mqtt_consumer,Oven
2022-07-16 06:00:18.240,17.79,mqtt_consumer,Oven
2022-07-16 07:00:18.240,54.26,mqtt_consumer,Oven
2022-07-16 08:00:18.240,41.83,mqtt_consumer,Oven
2022-07-16 09:00:18.240,60.54,mqtt_consumer,Oven
2022-07-16 10:00:18.240,86,mqtt_consumer,Oven
2022-07-16 11:00:18.240,90.45,mqtt_consumer,Oven
2022-07-16 12:00:18.240,68.52,mqtt_consumer,Oven
2022-07-16 13:00:18.240,31.49,mqtt_consumer,Oven
2022-07-16 14:00:18.240,53.92,mqtt_consumer,Oven
2022-07-16 15:00:18.240,54.48,mqtt_consumer,Oven
2022-07-16 16:00:18.240,76.76,mqtt_consumer,Oven
2022-07-16 17:00:18.240,64.25,mqtt_consumer,Oven
2022-07-16 18:00:18.240,25.76,mqtt_consumer,Oven
2022-07-16 19:00:18.240,88.2,mqtt_consumer,Oven
2022-07-16 20:00:18.240,40.96,mqtt_consumer,Oven
2022-07-16 21:00:18.240,90.42,mqtt_consumer,Oven
2022-07-16 22:00:18.240,97.41,mqtt_consumer,Oven
2022-07-16 23:00:18.240,79.04,mqtt_consumer,Oven
2022-07-17 00:00:18.240,62.49,mqtt_consumer,Oven
2022-07-17 01:00:18.240,22.76,mqtt_consumer,Oven
2022-07-17 02:00:18.240,93.08,mqtt_consumer,Oven
2022-07-17 03:00:18.240,74,mqtt_consumer,Oven
2022-07-17 04:00:18.240,16.62,mqtt_consumer,Oven
2022-07-17 05:00:18.240,0.05,mqtt_consumer,Oven
2022-07-17 06:00:18.240,26.73,mqtt_consumer,Oven
2022-07-17 07:00:18.240,41.82,mqtt_consumer,Oven
2022-07-17 08:00:18.240,68.17,mqtt_consumer,Oven
2022-07-17 09:00:18.240,6.81,mqtt_consumer,Oven
2022-07-17 10:00:18.240,68.08,mqtt_consumer,Oven
2022-07-17 11:00:18.240,26.4,mqtt_consumer,Oven
2022-07-17 12:00:18.240,75.87,mqtt_consumer,Oven
2022-07-17 13:00:18.240,85.81,mqtt_consumer,Oven
2022-07-17 14:00:18.240,67.91,mqtt_consumer,Oven
2022-07-17 15:00:18.240,52.18,mqtt_consumer,Oven
2022-07-17 16:00:18.240,26.94,mqtt_consumer,Oven
2022-07-17 17:00:18.240,97.22,mqtt_consumer,Oven
2022-07-17 18:00:18.240,50.75,mqtt_consumer,Oven
2022-07-17 19:00:18.240,96.97,mqtt_consumer,Oven
2022-07-17 20:00:18.240,62.36,mqtt_consumer,Oven
2022-07-17 21:00:18.240,13.26,mqtt_consumer,Oven
2022-07-17 22:00:18.240,92.63,mqtt_consumer,Oven
2022-07-17 23:00:18.240,81.69,mqtt_consumer,Oven
2022-07-18 00:00:18.240,34.92,mqtt_consumer,Oven
2022-07-18 01:00:18.240,28.19,mqtt_consumer,Oven
2022-07-18 02:00:18.240,64.16,mqtt_consumer,Oven
2022-07-18 03:00:18.240,20.11,mqtt_consumer,Oven
2022-07-18 04:00:18.240,3.29,mqtt_consumer,Oven
2022-07-18 05:00:18.240,98.5,mqtt_consumer,Oven
2022-07-18 06:00:18.240,58.9,mqtt_consumer,Oven
2022-07-18 07:00:18.240,47.44,mqtt_consumer,Oven
2022-07-18 08:00:18.240,0.09,mqtt_consumer,Oven
2022-07-18 09:00:18.240,59.37,mqtt_consumer,Oven
2022-07-18 10:00:18.240,46.16,mqtt_consumer,Oven
2022-07-18 11:00:18.240,5.54,mqtt_consumer,Oven
2022-07-18 12:00:18.240,53.93,mqtt_consumer,Oven
2022-07-18 13:00:18.240,84.99,mqtt_consumer,Oven
2022-07-18 14:00:18.240,2.51,mqtt_consumer,Oven
2022-07-18 15:00:18.240,2.5,mqtt_consumer,Oven
2022-07-18 16:00:18.240,82.39,mqtt_consumer,Oven
2022-07-18 17:00:18.240,73.41,mqtt_consumer,Oven
2022-07-18 18:00:18.240,2.89,mqtt_consumer,Oven
2022-07-18 19:00:18.240,73.73,mqtt_consumer,Oven
2022-07-18 20:00:18.240,16.43,mqtt_consumer,Oven
2022-07-18 21:00:18.240,49.88,mqtt_consumer,Oven
2022-07-18 22:00:18.240,92.63,mqtt_consumer,Oven
2022-07-18 23:00:18.240,73.9,mqtt_consumer,Oven
2022-07-19 00:00:18.240,91.5,mqtt_consumer,Oven
2022-07-19 01:00:18.240,78.19,mqtt_consumer,Oven
2022-07-19 02:00:18.240,88.62,mqtt_consumer,Oven
2022-07-19 03:00:18.240,43.91,mqtt_consumer,Oven
2022-07-19 04:00:18.240,99.06,mqtt_consumer,Oven
2022-07-19 05:00:18.240,95.7,mqtt_consumer,Oven
2022-07-19 06:00:18.240,3.7,mqtt_consumer,Oven
2022-07-19 07:00:18.240,69.2,mqtt_consumer,Oven
2022-07-19 08:00:18.240,80.18,mqtt_consumer,Oven
2022-07-19 09:00:18.240,1.33,mqtt_consumer,Oven
2022-07-19 10:00:18.240,5.44,mqtt_consumer,Oven
2022-07-19 11:00:18.240,3.35,mqtt_consumer,Oven
2022-07-19 12:00:18.240,70.94,mqtt_consumer,Oven
2022-07-19 13:00:18.240,55.5,mqtt_consumer,Oven
2022-07-19 14:00:18.240,91.57,mqtt_consumer,Oven
2022-07-19 15:00:18.240,50.4,mqtt_consumer,Oven
2022-07-19 16:00:18.240,52.36,mqtt_consumer,Oven
2022-07-19 17:00:18.240,49.42,mqtt_consumer,Oven
2022-07-19 18:00:18.240,67.29,mqtt_consumer,Oven
2022-07-19 19:00:18.240,96.91,mqtt_consumer,Oven
2022-07-19 20:00:18.240,88.45,mqtt_consumer,Oven
2022-07-19 21:00:18.240,95.56,mqtt_consumer,Oven
2022-07-19 22:00:18.240,2.6,mqtt_consumer,Oven
2022-07-19 23:00:18.240,15.26,mqtt_consumer,Oven
2022-07-20 00:00:18.240,59.89,mqtt_consumer,Oven
2022-07-20 01:00:18.240,50.92,mqtt_consumer,Oven
2022-07-20 02:00:18.240,47.51,mqtt_consumer,Oven
2022-07-20 03:00:18.240,87.23,mqtt_consumer,Oven
2022-07-20 04:00:18.240,94.53,mqtt_consumer,Oven
2022-07-20 05:00:18.240,69.24,mqtt_consumer,Oven
2022-07-20 06:00:18.240,46.92,mqtt_consumer,Oven
2022-07-20 07:00:18.240,21.79,mqtt_consumer,Oven
2022-07-20 08:00:18.240,80,mqtt_consumer,Oven
2022-07-20 09:00:18.240,66.14,mqtt_consumer,Oven
2022-07-20 10:00:18.240,42.18,mqtt_consumer,Oven
2022-07-20 11:00:18.240,47.29,mqtt_consumer,Oven
2022-07-20 12:00:18.240,93.3,mqtt_consumer,Oven
2022-07-20 13:00:18.240,66.26,mqtt_consumer,Oven
2022-07-20 14:00:18.240,14.5,mqtt_consumer,Oven
2022-07-20 15:00:18.240,18.53,mqtt_consumer,Oven
2022-07-20 16:00:18.240,98.84,mqtt_consumer,Oven
2022-07-20 17:00:18.240,48.75,mqtt_consumer,Oven
2022-07-20 18:00:18.240,23.77,mqtt_consumer,Oven
2022-07-20 19:00:18.240,82.13,mqtt_consumer,Oven
2022-07-20 20:00:18.240,88.52,mqtt_consumer,Oven
2022-07-20 21:00:18.240,94.88,mqtt_consumer,Oven
2022-07-20 22:00:18.240,21.74,mqtt_consumer,Oven
2022-07-20 23:00:18.240,21.05,mqtt_consumer,Oven
2022-07-21 00:00:18.240,77.22,mqtt_consumer,Oven
2022-07-21 01:00:18.240,99.26,mqtt_consumer,Oven
2022-07-21 02:00:18.240,41.4,mqtt_consumer,Oven
2022-07-21 03:00:18.240,39.08,mqtt_consumer,Oven
2022-07-21 04:00:18.240,74.8,mqtt_consumer,Oven
2022-07-21 05:00:18.240,16.54,mqtt_consumer,Oven
2022-07-21 06:00:18.240,33.69,mqtt_consumer,Oven
2022-07-21 07:00:18.240,35.4,mqtt_consumer,Oven
2022-07-21 08:00:18.240,72.19,mqtt_consumer,Oven
2022-07-21 09:00:18.240,73.11,mqtt_consumer,Oven
2022-07-21 10:00:18.240,93.3,mqtt_consumer,Oven
2022-07-21 11:00:18.240,67.6,mqtt_consumer,Oven
2022-07-21 12:00:18.240,33.23,mqtt_consumer,Oven
2022-07-21 13:00:18.240,93.03,mqtt_consumer,Oven
2022-07-21 14:00:18.240,39.86,mqtt_consumer,Oven
2022-07-21 15:00:18.240,96.75,mqtt_consumer,Oven
2022-07-21 16:00:18.240,5.43,mqtt_consumer,Oven
2022-07-21 17:00:18.240,56.65,mqtt_consumer,Oven
2022-07-21 18:00:18.240,66.79,mqtt_consumer,Oven
2022-07-21 19:00:18.240,94.85,mqtt_consumer,Oven
2022-07-21 20:00:18.240,13.86,mqtt_consumer,Oven
2022-07-21 21:00:18.240,59.56,mqtt_consumer,Oven
2022-07-21 22:00:18.240,68.87,mqtt_consumer,Oven
2022-07-21 23:00:18.240,98.01,mqtt_consumer,Oven
2022-07-22 00:00:18.240,73.33,mqtt_consumer,Oven
2022-07-22 01:00:18.240,99,mqtt_consumer,Oven
2022-07-22 02:00:18.240,35.51,mqtt_consumer,Oven
2022-07-22 03:00:18.240,57.49,mqtt_consumer,Oven
2022-07-22 04:00:18.240,5.47,mqtt_consumer,Oven
2022-07-22 05:00:18.240,66.7,mqtt_consumer,Oven
2022-07-22 06:00:18.240,67.11,mqtt_consumer,Oven
2022-07-22 07:00:18.240,48.09,mqtt_consumer,Oven
2022-07-22 08:00:18.240,8.4,mqtt_consumer,Oven
2022-07-22 09:00:18.240,43.08,mqtt_consumer,Oven
2022-07-22 10:00:18.240,15.78,mqtt_consumer,Oven
2022-07-22 11:00:18.240,93.14,mqtt_consumer,Oven
2022-07-22 12:00:18.240,40.39,mqtt_consumer,Oven
2022-07-22 13:00:18.240,73.92,mqtt_consumer,Oven
2022-07-22 14:00:18.240,79.14,mqtt_consumer,Oven
2022-07-22 15:00:18.240,39.65,mqtt_consumer,Oven
2022-07-22 16:00:18.240,21.06,mqtt_consumer,Oven
2022-07-22 17:00:18.240,49.7,mqtt_consumer,Oven
2022-07-22 18:00:18.240,83.61,mqtt_consumer,Oven
2022-07-22 19:00:18.240,63.62,mqtt_consumer,Oven
2022-07-22 20:00:18.240,95.28,mqtt_consumer,Oven
2022-07-22 21:00:18.240,26.4,mqtt_consumer,Oven
2022-07-22 22:00:18.240,85.4,mqtt_consumer,Oven
2022-07-22 23:00:18.240,35.97,mqtt_consumer,Oven
2022-07-23 00:00:18.240,4.32,mqtt_consumer,Oven
2022-07-23 01:00:18.240,91.22,mqtt_consumer,Oven
2022-07-23 02:00:18.240,82.16,mqtt_consumer,Oven
2022-07-23 03:00:18.240,31.25,mqtt_consumer,Oven
2022-07-23 04:00:18.240,98.8,mqtt_consumer,Oven
2022-07-23 05:00:18.240,50.51,mqtt_consumer,Oven
2022-07-23 06:00:18.240,2.74,mqtt_consumer,Oven
2022-07-23 07:00:18.240,93.7,mqtt_consumer,Oven
2022-07-23 08:00:18.240,80.98,mqtt_consumer,Oven
2022-07-23 09:00:18.240,15.85,mqtt_consumer,Oven
2022-07-23 10:00:18.240,96.01,mqtt_consumer,Oven
2022-07-23 11:00:18.240,8.2,mqtt_consumer,Oven
2022-07-23 12:00:18.240,60.05,mqtt_consumer,Oven
2022-07-23 13:00:18.240,38.58,mqtt_consumer,Oven
2022-07-23 14:00:18.240,14.79,mqtt_consumer,Oven
2022-07-23 15:00:18.240,5.57,mqtt_consumer,Oven
2022-07-23 16:00:18.240,95.73,mqtt_consumer,Oven
2022-07-23 17:00:18.240,63.2,mqtt_consumer,Oven
2022-07-23 18:00:18.240,65.12,mqtt_consumer,Oven
2022-07-23 19:00:18.240,63.08,mqtt_consumer,Oven
2022-07-23 20:00:18.240,39.24,mqtt_consumer,Oven
2022-07-23 21:00:18.240,12.75,mqtt_consumer,Oven
2022-07-23 22:00:18.240,67.3,mqtt_consumer,Oven
2022-07-23 23:00:18.240,36.14,mqtt_consumer,Oven
